pH,Turbidity,Total Phosphorus (TP),Specific Conductance (Field),Water Temperature (Field),Total Suspended Solids (TSS),Nitrate (NO3-N),Ammonia (NH3-N),True Color,Total Organic Carbon (TOC),Total Dissolved Phosphorus (TDP),NOx (Calculated),Nitrite (NO2-N),Sulphate (SO4),Total Alkalinity,Chloride (Cl),Potassium (K)(Dissolved),Sodium (Na)(Dissolved),Magnesium (Mg)(Dissolved),Calcium (Ca)(Dissolved),Sodium Adsorption Ratio (SAR)(Calculated),Dissolved Oxygen (Field),Total Kjeldahl Nitrogen (TKN),Hardness,Fluoride (F),contaminated
8.5,4.250199999999999,0.01,536.0,11.6,4.6,0.2,0.2,13.337,5.139000000000002,0.004570000000000003,0.20004999999999964,0.007258000000000001,18.0,248.2,7.0,2.1,15.2,15.2,58.4,2.51,10.2153,0.3167100000000001,226.78,0.12,0
8.2,218.0,0.262,304.5,10.4,499.5,0.151,0.04,8.9,3.3,0.011,0.151,0.002,34.4,138.5,6.5,1.0,5.7,12.8,42.1,1.09,8.1,0.79,164.0,0.26,1
8.2,6.09,0.027,447.4,4.6,5.8,0.142,0.05,20.2,3.9,0.011,0.142,0.002,56.0,148.4,25.1,1.7,24.8,16.7,67.5,3.82,10.2,0.412,209.0,0.21,1
8.3,1.02,0.003,377.6,14.0,2.8,0.069,0.04,2.8,1.4,0.001,0.069,0.0044,45.8,154.8,2.0,0.9,2.7,14.3,56.2,0.45,8.3,0.259,202.0,0.25,1
8.7,11.2,0.151,962.0,17.5,13.9,0.6,0.9,42.4,12.6,0.104,0.5999100000000008,0.15,137.7,298.9,51.5,6.6,126.9,36.5,45.6,19.8,8.5,1.192,262.0,0.2160000000000001,1
8.5,1.51,0.005,271.1,16.0,0.5,0.066,0.04,3.1,0.9,0.002,0.066,0.002,30.3,114.3,2.1,0.4,2.3,12.6,38.3,0.46,8.4,0.07,145.0,0.14,0
7.8,11.6,0.092,1863.0,0.7,12.1,0.99,2.21,10.1,8.8,0.064,0.99,0.08,280.0,392.6,260.0,9.8,290.0,50.0,78.0,36.3,6.3,1.533,417.0,0.5118,0
7.8,0.34,0.007310000000000006,465.0,2.66998,1.0520000000000003,0.09990999999999982,0.06459999999999995,2.8719999999999994,1.3289999999999997,0.005190000000000004,0.10009599999999982,0.0034720000000000016,66.04099999999998,188.6,19.765000000000015,1.4319999999999995,19.091000000000005,19.717999999999993,64.95499999999998,2.9489999999999985,10.917499999999995,0.16961,248.07,0.2663999999999999,0
8.262999999999998,1.1,0.002970000000000002,390.913,6.5530400000000055,1.4729999999999992,0.05499999999999997,0.019999999999999973,1.242,0.9529999999999995,0.0023000000000000017,0.05499999999999997,0.0020000000000000013,61.24899999999999,162.17700000000002,15.828000000000001,1.1230000000000004,11.498000000000001,18.21699999999999,59.021,1.8385,10.079399999999994,0.17735999999999996,224.15,0.263,0
8.261999999999999,5.487699999999997,0.005880000000000004,349.55500000000006,10.8,7.655,0.0666400000000001,0.05189999999999996,5.075,1.8750000000000002,0.0020100000000000014,0.06733000000000011,0.0046200000000000034,45.60100000000001,151.79600000000005,6.7810000000000015,1.0208,6.206000000000005,14.95299999999999,53.14000000000001,1.0686999999999993,9.916899999999996,0.18768,187.84,0.23619999999999997,1
8.2,5.95,0.016,483.0,-0.1,3.3,0.222,0.05,2.6,1.2,0.009,0.222,0.003,55.0,141.1,50.0,1.1,34.6,15.9,50.8,5.99,11.76,0.27,196.0,0.14,1
8.2,3.4,0.012989999999999995,404.0,2.15108,9.025,0.084,0.02,3.861,1.719,0.004190000000000003,0.084,0.004294000000000002,78.0,163.8,1.8,2.8,2.7,16.1,59.9,0.44,11.9244,0.2245399999999999,222.0,0.25,0
8.262999999999998,1.56,0.0033950000000000026,393.309,7.317490000000005,2.472,0.05700000000000008,0.019999999999999973,1.9920000000000004,0.9949999999999997,0.002210000000000002,0.05700000000000009,0.0020000000000000013,60.47199999999999,161.989,15.813000000000004,1.108,11.399000000000003,18.006999999999998,59.157999999999994,1.8283999999999998,10.267299999999999,0.14352000000000004,224.34,0.2751,0
8.3,1.24,0.003,358.4,7.5,0.5,0.099,0.04,1.0,1.4,0.003,0.099,0.002,55.5,132.9,1.0,0.5,1.7,14.1,52.1,0.3,12.3,0.11,189.0,0.24,0
8.4,0.74,0.002,395.0,10.0,1.9,0.059000000000000094,0.01999999999999997,1.0,0.7,0.002,0.0590100000000001,0.0020000000000000013,59.877999999999986,157.968,30.247999999999994,1.129,16.641,18.410999999999998,57.611000000000004,2.6758000000000015,9.369800000000001,0.13998000000000005,217.31,0.26169999999999993,1
8.1,1.49,0.006,405.4,1.9,1.4,0.155,0.03,1.0,1.0,0.002,0.155,0.002,62.5,180.6,8.2,1.0,6.8,18.0,66.8,1.04,11.8,0.06,243.0,0.26,0
8.4,1.54,0.007,299.1,12.4,0.5,0.084,0.05,1.0,0.6,0.006,0.09,0.006,40.0,117.7,1.7,0.4,1.8,12.2,39.4,0.35,10.04,0.1,153.0,0.14,1
8.2,1.13,0.002,369.5,0.2,2.7,0.143,0.04,1.0,0.8,0.002,0.143,0.002,62.8,153.4,2.0,0.7,2.8,16.6,61.0,0.45,14.7,0.07,220.0,0.29,0
8.1,0.24,0.02172999999999998,385.0,0.5,5.798000000000002,0.038,0.8312999999999998,2.4620000000000006,1.079000000000001,0.009990000000000006,0.038,0.1,72.0,193.6,1.8,0.6,2.9,21.7,74.1,0.42,15.726800000000003,0.2680899999999999,259.0,0.32,0
8.4,6.14,0.009,384.0,12.29,10.383,0.111,0.07,5.0,2.1,0.002,0.111,0.003,63.0,142.3,3.1,0.78,4.0,15.0,46.0,0.72,9.83,0.12,203.0,0.25,1
8.3,1.1,0.004,367.82200000000006,10.86462,2.0,0.035,0.05,2.8,2.0,0.002,0.035,0.005,54.5,136.0,4.5,0.7,3.8,15.7,52.4,0.65,9.803099999999999,0.15,196.0,0.26,0
8.3,0.47,0.002,335.5,7.2,0.5,0.17,0.04,2.2,0.9,0.002,0.17,0.002,29.0,154.5,0.7,0.6,2.7,14.0,50.0,0.48,10.2,0.035,177.0,0.11,0
8.3,2.7,0.0065300000000000046,362.0,12.553159999999993,8.109500000000004,0.047,0.03119999999999993,2.2860000000000005,1.1710000000000003,0.0022600000000000016,0.097,0.05,60.5,182.4,1.8,0.8,2.5,16.7,59.5,0.41,9.4127,0.19029,230.0,0.26,1
8.3,1.8,0.005,339.0,0.0,2.0,0.155,0.1,1.0,2.7,0.001,0.155,0.003,40.6,138.5,2.3,0.6,2.6,13.7,46.5,0.47,14.6,0.27,174.0,0.14,0
8.2,5.9,0.021,380.8,15.802,5.7,0.524,0.05,7.5,2.5,0.006,0.53,0.006,45.9,141.0,10.5,1.1,7.4,15.3,46.7,1.34,8.77,0.14,180.0,0.13,1
8.1,0.75,0.014,444.5,16.292,2.0,1.33,0.05,7.0,2.0,0.009,1.37,0.041,58.5,140.0,19.9,2.2,14.9,17.7,49.0,2.58,8.59,0.26,195.0,0.18,1
8.0,0.4,0.01,524.0,0.1,0.5,0.246,0.05,2.8,1.8,0.01,0.246,0.003,22.0,254.5,12.0,1.6,11.2,17.6,75.8,1.64,12.49,0.16,263.0,0.12,0
8.4,0.46,0.002,366.0,0.2,2.4,0.201,0.02,1.0,0.3,0.002,0.201,0.002,76.31299999999997,161.91799999999998,32.349000000000004,1.2779999999999998,18.55700000000001,19.159000000000013,60.81199999999999,2.9519999999999986,11.1,0.2020000000000001,236.01,0.2647000000000002,0
8.4,0.76,0.003,391.6,5.5,0.9,0.047,0.02,1.0,0.6,0.003,0.047,0.002,64.00000000000003,156.24999999999991,29.348000000000003,1.2009999999999998,18.086,18.726,58.70000000000001,2.9259999999999997,11.7,0.15153000000000005,222.21,0.26239999999999986,0
8.3,0.91,0.006,360.5,12.8,0.5,0.035,0.04,10.2,0.5,0.003,0.035,0.0044,10.2,185.3,5.1,1.5,8.3,13.0,55.9,1.41,7.8,0.119,193.0,0.11,1
8.2,4.66,0.05,495.3,0.7,6.2,1.497,0.29,4.0,1.8,0.023,1.522,0.025,61.0,148.8,30.0,3.9,19.0,15.0,48.0,3.39,13.33,0.39,200.0,0.17,1
8.4,1.07,0.004,390.5,0.5,0.5,0.667,0.1,1.0,0.7,0.002,0.667,0.003,41.1,146.4,8.4,0.7,6.3,14.8,47.0,1.13,13.8,0.07,188.0,0.13,0
8.1,0.93,0.004,414.0,0.2,2.1,0.13,0.04,1.0,0.6,0.002,0.13,0.0044,73.7,147.1,2.4,0.9,3.3,16.7,60.7,0.53,13.0,0.07,223.0,0.2,0
8.4,5.14,0.007,353.0,5.0,4.1,0.067,0.02,14.4,3.063999999999999,0.002,0.067,0.002,48.7,126.0,2.7,1.2,3.1,13.0,46.7,0.57,10.7,0.15,201.0,0.24,0
8.1,0.8,0.056,481.7,0.0,3.0,1.57,0.31,5.8,1.8,0.036,1.59,0.022,66.4,146.0,27.9,2.9,22.0,17.7,47.0,3.8163000000000022,13.02,0.87,209.0,0.14,1
8.4,11.275900000000004,0.41,989.0,17.7,11.0,0.6,0.9,74.363,16.667,0.2491500000000001,0.5993700000000007,0.08,119.0,340.3,47.9,11.0,108.0,36.2,55.6,15.9,8.434499999999998,1.88,291.09,0.2452000000000001,1
8.4,3.88,0.022,997.0,3.0,6.0,1.938,0.1,11.7,5.0,0.01,1.947,0.009,133.7,375.0,47.3,5.9,64.7,53.3,86.7,7.73,12.2,0.497,451.0,0.18,1
8.3,7.3,0.008,256.9,12.5,6.2,0.104,0.05,2.9,1.0,0.003,0.104,0.005,30.4,108.0,1.3,0.3,1.3,10.8,33.4,0.27,10.27,0.1,128.0,0.1,1
8.1,9.424599999999996,0.19,1200.0,-0.7,5.0,0.1,0.13849999999999998,50.69000000000001,13.457000000000003,0.08099,0.1,0.013113999999999982,16.6,243.3,13.8,1.1,17.4,2.5,4.3,9.44,12.753700000000002,1.7205900000000005,180.47,0.12766999999999998,1
8.2,11.2,0.027,408.0,1.5,24.1,0.14,0.1,6.8,1.8,0.007,0.14,0.0044,67.0,146.9,6.0,1.4,5.2,17.0,62.0,0.83,13.3,0.075,213.0,0.26,1
8.3,1.24,0.004,351.6,1.2,0.5,0.175,0.1,1.0,0.5,0.002,0.175,0.003,48.0,137.5,3.1,0.58,3.2,15.0,48.0,0.57,12.89,0.1,179.0,0.16,0
8.1,5.126600000000002,0.05,1170.0,-1.5,3.8,0.49,0.5,23.52300000000001,7.504999999999998,0.03146999999999998,0.49,0.11102600000000003,154.0,479.0,14.9,10.0,87.3,65.0,83.1,10.1,11.0517,0.69,470.32,0.21469999999999992,1
8.2,0.4,0.003,329.5,7.9,2.0,0.066,0.05,2.0,0.9,0.003,0.068,0.005,62.3,153.0,1.5,0.6,2.3,16.6,57.8,0.37,10.18,0.1,215.0,0.3,0
8.4,0.83,0.004,389.8,14.6,0.5,0.142,0.05,1.0,0.8,0.003,0.142,0.003,64.0,149.4,1.3,0.74,2.4,15.0,55.0,0.41,9.05,0.108,216.0,0.29,0
8.239000000000006,27.0,0.027069999999999993,334.39700000000005,9.644290000000003,37.238,0.053960000000000015,0.05019999999999993,7.5409999999999995,2.5,0.003980000000000003,0.05400000000000002,0.005030000000000003,47.949000000000034,151.465,9.278999999999998,1.1409999999999998,8.040000000000003,15.561000000000005,53.32900000000001,1.3873999999999997,10.096700000000004,0.21380999999999997,195.42,0.2370999999999999,1
8.3,0.43,0.003,357.1,0.0,0.5,0.12,0.1,1.0,0.4,0.003,0.12,0.0044,79.0,132.2,0.8,0.4,1.4,16.0,60.0,0.23,13.2,0.07,218.0,0.33,0
8.3,7.07,0.042,380.0,3.0,8.345,0.051559999999999946,0.07639999999999991,15.0,4.919,0.05,0.052019999999999934,0.004170000000000002,21.933999999999997,201.27899999999997,20.856999999999992,3.1630000000000003,22.601000000000003,16.695000000000004,58.08000000000001,3.6350999999999996,11.672700000000003,0.45605999999999974,212.59,0.11819999999999997,0
8.2,17.478999999999996,0.03,446.0,1.8221900000000004,26.0,1.0,0.5,15.533000000000007,6.060000000000001,0.012319999999999996,1.0305199999999994,0.04969599999999998,12.2,230.0,4.3,2.1,15.7,17.4,61.0,2.51,12.3358,0.7020200000000003,232.84,0.11494999999999993,1
8.2,4.35,0.012,355.8,15.0,9.6,0.103,0.04,3.1,1.7,0.002,0.103,0.002,50.3,140.6,4.5,1.4,9.6,15.9,55.6,1.61,9.3,0.159,190.0,0.24,1
8.335999999999991,0.87,0.002840000000000002,382.162,8.678999999999995,1.2039999999999997,0.06700000000000012,0.019999999999999973,1.0170000000000001,0.6510000000000009,0.002670000000000002,0.06700000000000012,0.0020000000000000013,60.96000000000001,156.59800000000004,25.431000000000004,1.074,14.436,18.223,57.899000000000015,2.3331000000000013,10.202399999999994,0.13046000000000008,216.96,0.25610000000000005,0
8.3,0.93,0.003,422.2,5.9,2.5,0.142,0.05,1.0,0.8,0.001,0.142,0.003,79.0,146.5,1.9,0.62,2.8,16.0,58.0,0.46,10.86,0.27,229.0,0.31,0
8.7,0.54,0.003,267.5,11.1,0.7,0.063,0.02,1.0,0.8,0.003,0.063,0.002,60.57800000000001,159.35199999999998,21.046999999999997,1.1389999999999996,16.014999999999997,18.548,58.663999999999994,2.5827000000000004,9.5,0.17074,221.49,0.25570000000000004,1
8.2,21.2,0.043,339.1,11.8,43.1,0.286,0.1,12.7,3.8,0.012,0.286,0.002,30.9,140.4,6.7,1.4,8.1,15.1,46.1,1.46,9.8,2.521,170.0,0.11,1
8.2,5.0,0.031,1043.0,0.0,6.2,1.35,0.13,6.3,3.7,0.023,1.35,0.004,133.0,432.0,26.4,5.3,74.2,54.1,82.4,8.9832,10.45,0.49,449.0,0.18,0
8.3,0.65,0.003,339.0,0.0,0.5,0.11,0.04,1.0,0.8,0.001,0.11,0.002,46.0,133.7,1.9,0.5,2.1,14.0,48.0,0.38,13.4,0.101,175.0,0.09,0
8.6,1.5,0.014,590.0,15.3,3.1,0.598,0.05,14.7,3.7,0.007,0.598,0.005,30.7,291.0,26.6,3.3,22.5,40.2,59.2,3.19,10.59,0.4,313.0,0.15,1
8.4,6.63,0.012,401.9,3.0,8.0,0.103,0.1,9.0,2.9,0.003,0.103,0.003,56.5,147.0,6.3,1.1,6.2,15.5,54.4,1.05,13.4,0.11,199.0,0.22,0
8.2,7.95,0.102,209.9,2.5,111.3,0.1,0.04,34.9,7.7,0.011,0.1,0.002,14.4,126.7,0.9,1.5,2.6,9.4,38.8,0.53,12.4,0.446,135.0,0.08,1
8.7,11.8055,0.09,995.0,18.7,7.5,0.6095999999999999,0.5,37.687999999999995,11.915,0.05231999999999999,0.6163899999999998,0.04624399999999998,114.0,441.5,15.0,8.4,86.0,54.0,74.0,10.8,9.289999999999997,1.09,399.06,0.2077000000000001,1
8.213000000000008,7.2,0.012390000000000002,383.99100000000016,7.1918999999999995,11.377999999999997,0.048490000000000005,0.054699999999999915,9.1,1.9,0.002700000000000002,0.051316,0.0049540000000000035,61.264,141.36799999999997,7.099,0.9330000000000002,6.29,15.746999999999998,54.56899999999997,1.0679999999999987,10.766399999999999,0.1992700000000001,201.28,0.2587000000000001,1
8.6,18.7,0.013,293.2,8.3,29.1,0.068,0.04,8.7,2.1,0.002,0.068,0.0044,27.4,136.3,0.7,0.5,1.2,11.0,43.7,0.23,11.2,0.107,162.0,0.23,0
8.3,0.82,0.004,343.3,0.3,2.0,0.142,0.05,2.0,0.6,0.002,0.142,0.005,54.8,131.0,2.6,0.5,2.8,14.7,48.7,0.49,13.1,0.1,182.0,0.16,0
8.4,30.688000000000006,0.056,496.2,12.6,42.4,0.008,0.1,18.2,5.9,0.005,0.008,0.003,15.2,256.7,8.8,2.4,17.8,18.7,65.3,2.75,9.0,0.358,245.0,0.12,1
8.3,0.9,0.02101999999999998,206.4,0.4,2.167999999999999,0.07489000000000011,0.09419999999999996,1.0,3.0440000000000005,0.01262,0.07510000000000012,0.003542000000000002,30.004999999999992,228.9,12.823000000000004,2.387,18.830000000000005,17.978,58.00700000000002,3.0235999999999996,13.610700000000001,0.26639000000000007,227.0,0.09574999999999996,1
8.8,11.4,0.239,1038.0,20.3,18.6,0.6,0.9,1.0,19.8,0.211,0.6010000000000008,0.08,125.3,360.8,56.7,7.3,131.3,42.5,52.5,19.1,7.5,1.395,300.0,0.25090000000000007,1
8.5,0.53,0.004,324.0,4.7,0.5,0.112,0.04,1.0,0.9,0.002,0.112,0.002,38.9,131.97499999999994,3.0,0.5,3.3,13.0,46.6,0.6,13.6,0.20361000000000012,173.36,0.08,0
8.223000000000008,5.0832999999999995,0.008590000000000007,387.8170000000002,7.3,7.491000000000005,0.04741199999999997,0.05369999999999993,5.998000000000001,2.1430000000000002,0.002990000000000002,0.051149999999999966,0.005020000000000004,62.83699999999998,138.9475,7.9559999999999995,0.8930000000000002,6.304000000000001,15.703999999999997,53.187000000000005,1.0790999999999993,10.711099999999998,0.18862000000000012,199.53,0.2626000000000002,0
8.4,1.1,0.004,331.0,15.605,2.0,0.088,0.05,2.2,1.0,0.005,0.088,0.005,44.5,126.0,2.6,0.6,2.9,14.7,43.9,0.54,9.19,0.13,170.0,0.12,0
8.2,0.67,0.007,512.0,0.1,2.0,0.216,0.05,2.0,1.1,0.004,0.218,0.005,67.5,174.0,20.8,1.1,12.3,21.5,64.4,1.88,12.71,0.11,241.0,0.27,1
8.3,4.9,0.005,279.6,14.405,6.4,0.109,0.05,2.5,1.0,0.002,0.109,0.005,35.3,112.0,1.3,0.4,1.7,12.7,37.6,0.33,9.46,0.1,146.0,0.1,0
8.2,32.8,0.04779999999999998,314.0,10.0,48.08199999999998,0.06795999999999998,0.05389999999999992,15.434,4.1,0.007120000000000004,0.06927999999999992,0.0049600000000000035,25.660000000000004,148.7,17.391000000000002,2.616999999999999,17.97100000000001,14.678000000000003,45.668999999999976,3.1717999999999984,10.156799999999999,0.3762899999999998,172.0,0.11659999999999993,0
8.4,1.08,0.004,483.0,1.2,2.2,0.005,0.02,1.0,0.9,0.002,0.008250000000000006,0.005,58.8,164.1,3.6,1.2,3.8,16.8,57.6,0.62,12.4021,0.05,226.0,0.31,0
8.2,1.12,0.003,288.0,14.5,0.5,0.115,0.04,2.0,1.0,0.002,0.115,0.002,31.8,122.6,3.0,0.5,3.1,13.0,40.3,0.6,8.9,0.073,153.0,0.14,1
8.2,0.65,0.001,440.7,0.1,0.5,0.138,0.05,1.0,0.5,0.001,0.138,0.003,77.0,156.3,1.6,0.7,2.8,17.9,65.2,0.43,11.78,0.1,224.0,0.26,0
8.3,2.67,0.025,336.4,16.1,5.4,0.945,0.05,3.1,1.4,0.013,0.992,0.047,41.6,124.4,7.5,1.4,7.9,13.7,41.2,1.51,8.6,0.253,163.0,0.15,1
8.4,2.46,0.004,312.1,4.4,2.6,0.088,0.02,1.0,0.6,0.0022600000000000016,0.088,0.002,39.4,121.7,1.8,0.5,2.2,12.8,45.6,0.41,11.7,0.06,155.0,0.12,0
8.4,0.36,0.002,369.2,0.0,1.0,0.218,0.02,1.0,0.6,0.002,0.218,0.002,76.13499999999998,155.91799999999995,32.54200000000001,1.232,20.043999999999997,18.257,57.80500000000002,3.1484000000000014,12.560000000000008,0.16349000000000008,225.12,0.2651000000000001,0
8.4,11.555300000000003,0.077,1150.0,12.0,21.2,1.2,0.63,16.938,7.203000000000002,0.028809999999999985,1.2,0.06369000000000007,224.5,361.8,28.9,5.7,97.6,56.4,82.8,11.7,9.898900000000003,0.72,429.43,0.2242,1
8.3,0.87,0.003,419.43280000000004,2.5643400000000014,2.0,0.036,0.05,3.3,1.8,0.002,0.036,0.005,63.6,166.0,8.0,0.9,5.1,18.0,58.3,0.83,11.811000000000002,0.14,220.0,0.28,0
8.2,3.1,0.027,400.1,3.7,2.6,0.787,0.05,3.8,1.6,0.008,0.809,0.022,52.5,135.0,14.1,1.829999999999999,25.162,15.410999999999994,46.082,4.5166999999999975,12.53,0.2,183.0,0.14,1
8.4,7.47,0.043,983.0,16.2,15.5,1.464,0.1,23.5,6.9,0.016,1.47,0.006,119.4,365.6,47.9,6.5,67.2,53.5,81.6,8.18,9.8,0.553,424.0,0.18,1
8.4,1.75,0.004,305.5,15.2,2.0,0.035,0.02,3.4,1.9,0.003,0.035,0.002,54.169000000000025,149.42499999999995,12.467999999999996,1.0717,8.414000000000005,16.532999999999998,53.74399999999998,1.419799999999999,9.2,0.13454999999999998,205.13,0.27169999999999994,1
8.1,64.0,0.174,2365.0,0.061,25.0,0.976,0.23,28.8,15.3,0.042,0.996,0.02,168.0,248.0,489.0,8.0,329.0,35.3,60.3,47.5,11.31,1.51,296.0,0.21,1
8.2,1.49,0.004,309.1,0.5,2.4,0.12,0.04,1.0,0.7,0.002,0.12,0.002,41.1,138.1,3.6,1.0,3.6,15.1,49.4,0.63,14.4,0.18,184.0,0.13,0
8.264,2.9,0.008340000000000007,395.05600000000015,10.149080000000001,4.041,0.05301999999999996,0.05659999999999993,4.308000000000001,1.6770000000000005,0.002800000000000002,0.05304999999999996,0.004804000000000004,63.999,140.59299999999996,10.274000000000001,0.8804000000000003,7.053000000000005,15.841000000000001,52.791000000000004,1.2072999999999994,9.938099999999993,0.18139999999999998,199.41,0.2696000000000003,0
8.4,1.4,0.004,304.86800000000005,14.136210000000005,2.09,0.066,0.05,2.0,1.2,0.002,0.068,0.005,40.7,121.0,1.9,0.5,2.3,13.7,42.8,0.43,9.3533,0.1,158.0,0.11,0
8.4,19.0,0.159,1530.0,16.8,19.8,0.251,0.05,24.0,11.8,0.018,0.254,0.005,248.0,325.0,172.0,6.9,168.0,55.4,73.9,20.9,6.28,1.39,427.0,0.27,1
8.0,5.52,0.03,378.2,11.2,6.1,1.0,0.04,4.8,2.1,0.015,1.036,0.036,48.0,128.8,12.0,1.8,12.0,15.0,44.0,2.21,8.3,0.296,172.0,0.15,1
8.2,3.4,0.009,384.1,9.609,12.3,0.099,0.05,2.0,1.1,0.003,0.099,0.005,64.0,141.0,0.7,0.5,1.5,14.9,54.8,0.26,9.72,0.1,198.0,0.28,1
8.2,1.91,0.006,340.1,-0.1,2.4,0.165,0.05,1.0,0.8,0.001,0.165,0.003,52.0,137.7,2.7,0.5,2.6,15.2,2.6,0.87,14.39,0.1,185.0,0.15,0
8.3,0.95,0.004,316.2,4.7,0.5,0.094,0.04,1.0,0.8,0.002,0.094,0.002,42.0,126.1,1.6,0.4,1.8,13.0,47.0,0.33,11.3,0.08,175.0,0.14,0
8.2,87.0,0.125,318.2319999999998,9.313540000000005,157.76,0.118,0.05,16.0,5.1,0.005,0.121,0.005,37.4,169.0,2.8,0.8,3.6,13.1,46.0,0.67,10.052899999999996,0.45,170.0,0.24,1
8.3,0.92,0.004,365.2,10.5,0.5,0.035,0.04,9.9,3.2,0.002,0.035,0.002,11.0,200.7,4.0,1.5,8.7,13.6,56.2,1.47,9.9,0.15,200.0,0.08,1
8.4,3.4,0.004,328.0,8.7,4.0,0.101,0.05,3.3,1.4,0.001,0.104,0.005,49.2,128.0,2.6,0.5,2.7,13.4,47.5,0.49,12.84,0.19,168.0,0.13,0
8.3,83.2,0.053,306.1,10.9,82.2,0.122,0.04,8.7,3.4,0.003,0.122,0.002,25.6,145.7,2.1,0.9,3.3,12.2,42.0,0.63,10.3,0.15,165.0,0.1,1
7.4,1.3,0.018,839.0,8.88,2.8,0.326,0.05,5.6,3.8,0.014,0.326,0.005,42.9,268.0,90.5,4.1,40.0,33.4,83.8,5.22,7.15,0.28,347.0,0.12,1
8.4,4.12,0.014,333.5,4.8,4.8,0.114,0.1,3.6,1.4,0.002,0.114,0.003,35.6,139.7,2.3,0.7,3.5,13.1,45.6,0.65,12.6,0.179,174.0,0.12,1
8.2,2.13,0.021,333.9,15.9,3.3,0.528,0.05,3.9,1.3,0.009,0.535,0.007,41.0,121.9,7.6,1.3,7.3,14.7,42.4,1.37,8.74,0.26,152.0,0.12,1
8.1,29.7,0.043,210.1,8.2,11.7,0.027,0.04,48.9,11.9,0.024,0.027,0.002,11.0,98.9,0.8,0.7,2.5,7.5,31.5,0.57,10.3,0.519,110.0,0.08,1
8.1,1.8,0.04,475.4,5.463,3.0,1.37,0.22,4.7,1.7,0.02,1.41,0.038,64.7,143.0,24.6,2.2,18.1,16.9,52.0,3.08,11.04,0.52,199.0,0.18,1
8.2,1.2,0.005,439.3,8.3,2.0,0.049,0.05,2.0,0.9,0.002,0.052,0.005,67.4,161.0,3.5,0.9,3.7,18.6,59.8,0.59,10.03,0.1,226.0,0.31,1
8.4,0.3,0.003,321.8,3.6,0.5,0.0031,0.04,4.8,1.7,0.002,0.0030200000000000023,0.0044,20.0,152.6,0.6,0.6,2.1,12.2,51.5,0.37,12.4,0.241,173.0,0.19,0
7.7,0.6,0.028,349.8,0.3,0.5,0.314,0.04,1.0,2.5,0.024,0.314,0.002,19.3,115.0,8.6,2.6,11.5,18.5,76.6,1.67,11.3,0.14,273.0,0.11,0
8.4,3.6,0.018,309.6,17.2,5.5,0.418,0.08,2.7,1.3,0.008,0.432,0.014,36.4,112.0,7.8,1.0,6.4,13.4,35.8,1.29,9.82,0.2,144.0,0.12,1
8.0,0.41,0.005,359.7,1.3,0.5,0.24,0.05,2.8,1.9,0.005,0.24,0.002,18.0,245.2,8.5,1.5,11.0,17.0,66.0,1.71,12.6,0.135,251.0,0.09,0
8.4,3.4,0.012,481.7,13.8,2.0,0.034,0.05,11.0,5.2,0.005,0.037,0.005,16.4,244.0,9.9,2.7,18.1,19.8,67.0,2.74,8.85,0.32,231.0,0.12,1
8.2,1.19,0.005,369.0,0.1,6.8,0.132,0.04,1.0,0.8,0.002,0.132,0.0044,70.4,148.6,1.7,0.7,2.7,17.2,58.2,0.44,12.8,0.198,227.0,0.29,0
8.6,9.05,0.034,509.0,13.7,12.6,0.075,0.02,15.8,6.8,0.014,0.075,0.002,25.185999999999993,223.45899999999997,21.298000000000005,2.9669999999999987,23.018000000000008,20.865,59.05699999999999,3.6879999999999997,9.9,0.5437399999999998,240.64,0.13360000000000005,1
8.4,0.58,0.002,301.0,8.5,0.5,0.023,0.04,5.8,1.9,0.002,0.023,0.002,18.2,152.8,0.6,0.5,2.5,12.0,48.5,0.45,11.1,0.48,167.0,0.18,1
8.3,0.64,0.004,403.8,6.6,0.5,0.071,0.04,1.0,1.1,0.002,0.071,0.002,59.9,155.8,1.7,0.7,2.7,15.9,57.3,0.45,10.7,0.228,214.0,0.25,0
8.0,14.0,0.598,1512.0,0.42,24.0,0.537,0.05,6.1,4.4,0.562,0.548,0.011,50.3,328.0,241.0,4.9,143.0,39.4,101.0,17.0,12.51,0.4,414.0,0.15,1
7.9,0.69,0.009510000000000008,474.0,1.06348,2.0420000000000003,0.09909800000000002,0.04929999999999993,2.2940000000000005,1.1520000000000004,0.005730000000000004,0.10028000000000016,0.005000000000000004,73.67499999999997,190.2,25.600999999999996,1.3419999999999999,22.263999999999996,21.24200000000001,68.44399999999997,3.375499999999999,11.924500000000002,0.16326999999999994,256.0,0.29399999999999993,0
8.7,18.4124,0.16,1300.0,11.5,28.0,0.12087999999999992,0.8509999999999995,31.233999999999995,12.784999999999998,0.06449000000000003,0.13323000000000007,0.10803999999999991,218.2,412.0,38.6,8.2,157.6,48.7,59.1,21.5,9.748999999999999,1.39,359.45,0.25170000000000015,1
8.3,0.73,0.002,330.0,13.8,0.5,0.067,0.04,2.8,0.9,0.002,0.067,0.002,51.1,137.2,1.0,0.5,1.5,13.9,51.1,0.26,8.4,0.411,190.0,0.21,1
